EmployeeID	Gender	Gender Identity	Race/Ethnicity	Veteran	Disability	Education	Sexual Orientation
104618	female	female	White	0	0	Undergraduate	Heterosexual
104619	female	female	White	1	0	High School	Heterosexual
104620	male	male	White	0	0	High School	Missing
104621	male	male	White	0	0	Undergraduate	Heterosexual
104622	female	female	White	0	0	High School	Heterosexual
104623	male	Prefer not to say	Asian	0	0	Undergraduate	Missing
104624	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104625	female	female	White	0	0	Some College	Heterosexual
104626	male	male	Asian	0	0	Undergraduate	Heterosexual
104627	male	male	White	0	0	Undergraduate	Heterosexual
104628	female	female		0	0	Undergraduate	Heterosexual
104629	male	male	Asian	0	0	Undergraduate	Heterosexual
104630	male	male	Hispanic or Latino	0	0	Undergraduate	Missing
104631	female	Non-binary/third gender	White	0	0	High School	Heterosexual
104632	female	female	Asian	0	0	Graduate	Heterosexual
104633	female	female	White	0	0	PhD	Missing
104634	female	female	Two or More Races	0	0	Some College	Heterosexual
104635	male	male	White	0	0	Undergraduate	Heterosexual
104636	female	female		0	0	Undergraduate	Heterosexual
104637	male	male	White	0	0	Undergraduate	Heterosexual
104638	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104639	female	female	Asian	0	0	Undergraduate	Heterosexual
104640	female	female	Asian	0	0	Undergraduate	Heterosexual
104641	male	male	White	0	0	Undergraduate	Missing
104642	female	female	Asian	0	0	Undergraduate	Missing
104643	male	male	White	0	0	Undergraduate	Heterosexual
104644	male	Prefer to self-describe	Asian	0	0	Undergraduate	Other LGBTQ+
104645	female	female	White	0	1	Undergraduate	Heterosexual
104646	female	Prefer to self-describe	Asian	0	0	Undergraduate	Heterosexual
104647	male	male	White	0	0	Undergraduate	Heterosexual
104648	male	male	Asian	0	0	Undergraduate	Heterosexual
104649	female	female		0	0	Undergraduate	Lesbian
104650	female	female	Asian	0	0	Undergraduate	Heterosexual
104651	female	female	Asian	0	0	Graduate	Heterosexual
104652	male	male	White	0	0	Undergraduate	Heterosexual
104653	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104654	male	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
104655	female	female	Two or More Races	0	0	Undergraduate	Lesbian
104656	male	male	Asian	0	0	Undergraduate	Missing
104657	female	female	White	0	0	High School	Heterosexual
104658	male	male		0	0	Undergraduate	Heterosexual
104659	female	female	White	0	0	Undergraduate	Missing
104660	female	female	Asian	0	0	Undergraduate	Heterosexual
104661	female	Prefer not to say	White	0	0	Undergraduate	Missing
104662	female	female	Asian	0	0	Undergraduate	Heterosexual
104663	male	male	White	0	1	Undergraduate	Missing
104664	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104665	male	male	White	0	0	Some College	Heterosexual
104666	female	female	White	1	0	Undergraduate	Missing
104667	male	male		0	0	Undergraduate	Gay
104668	female	female	White	0	0	Undergraduate	Heterosexual
104669	female	female	White	1	0	Undergraduate	Heterosexual
104670	female	female	White	0	0	Undergraduate	Heterosexual
104671	female	Prefer to self-describe		0	0	Undergraduate	Missing
104672	female	female		0	0	High School	Heterosexual
104673	female	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
104674	male	male	White	0	0	Graduate	Heterosexual
104675	male	male	White	0	0	Undergraduate	Heterosexual
104676	female	female	White	0	0	Undergraduate	Heterosexual
104677	male	male		0	0	Undergraduate	Heterosexual
104678	female	female	Asian	0	0	Undergraduate	Heterosexual
104679	male	male	White	0	0	Undergraduate	Missing
104680	male	male	White	0	0	Undergraduate	Heterosexual
104681	male	male	White	0	0	Graduate	Heterosexual
104682	male	male	White	0	0	Undergraduate	Heterosexual
104683	male	male	White	0	0	Undergraduate	Heterosexual
104684	female	female	White	0	0	Undergraduate	Heterosexual
104685	female	female	White	0	0	Undergraduate	Other LGBTQ+
104686	female	female	White	0	0	Undergraduate	Heterosexual
104687	male	male	Asian	0	0	PhD	Heterosexual
104688	male	male	White	0	0	Undergraduate	Missing
104689	male	male	White	0	0	Undergraduate	Heterosexual
104690	male	male	White	0	0	Graduate	Heterosexual
104691	female	female	Asian	0	0	Undergraduate	Other LGBTQ+
104692	male	male	Asian	0	0	Undergraduate	Heterosexual
104693	male	male	White	0	0	Undergraduate	Heterosexual
104694	male	male	White	0	0	Undergraduate	Heterosexual
104695	male	male	Asian	0	0	Undergraduate	Heterosexual
104696	male	male	White	0	0	Some College	Heterosexual
104697	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104698	male	male	Asian	0	0	Undergraduate	Heterosexual
104699	male	male	White	0	1	PhD	Heterosexual
104700	male	male		0	0	Undergraduate	Gay
104701	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104702	female	female	White	0	0	Undergraduate	Heterosexual
104703	male	male	White	0	0	Undergraduate	Heterosexual
104704	female	female	White	0	0	Undergraduate	Heterosexual
104705	male	male	White	0	0	Undergraduate	Heterosexual
104706	male	male	White	0	0	Undergraduate	Heterosexual
104707	male	male	White	0	0	Undergraduate	Gay
104708	male	male	White	0	0	Undergraduate	Heterosexual
104709	female	female	Asian	0	0	Graduate	Heterosexual
104710	female	female	White	0	0	High School	Heterosexual
104711	male	male	White	0	0	Undergraduate	Heterosexual
104712	female	female	Asian	0	0	Undergraduate	Heterosexual
104713	female	female	Asian	0	0	Some College	Heterosexual
104714	female	female	White	0	0	Undergraduate	Lesbian
104715	male	male	Asian	0	0	Undergraduate	Gay
104716	female	female	White	0	0	Undergraduate	Heterosexual
104717	female	female	Asian	0	1	Undergraduate	Heterosexual
104718	female	female	White	0	0	Graduate	Heterosexual
104719	male	male	Asian	0	0	PhD	Other LGBTQ+
104720	male	male	Asian	0	0	Undergraduate	Heterosexual
104721	female	female	White	0	0	Undergraduate	Heterosexual
104722	female	female	Asian	0	0	Undergraduate	Heterosexual
104723	male	male	White	0	0	High School	Heterosexual
104724	male	Prefer to self-describe	Asian	0	0	Some College	Heterosexual
104725	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104726	male	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
104727	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104728	female	female	Asian	0	0	Undergraduate	Heterosexual
104729	male	male	Asian	0	0	Undergraduate	Heterosexual
104730	male	male	White	0	0	Undergraduate	Missing
104731	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104732	female	female	White	0	0	Undergraduate	Heterosexual
104733	female	female	Asian	1	0	Undergraduate	Missing
104734	female	female	Asian	0	0	Undergraduate	Heterosexual
104735	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104736	female	female	White	0	0	Undergraduate	Other LGBTQ+
104737	female	female	White	0	0	Undergraduate	Missing
104738	male	male	White	0	0	Undergraduate	Heterosexual
104739	female	Prefer not to say	White	0	0	Undergraduate	Lesbian
104740	male	male	Asian	0	0	High School	Heterosexual
104741	female	female	White	0	0	Undergraduate	Heterosexual
104742	male	male	Asian	0	0	Undergraduate	Heterosexual
104743	female	female	White	0	0	Undergraduate	Heterosexual
104744	female	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
104745	female	female	Asian	0	0	Undergraduate	Missing
104746	male	male	Asian	0	0	Undergraduate	Heterosexual
104747	female	Prefer not to say	White	0	0	PhD	Heterosexual
104748	female	female		0	1	Undergraduate	Heterosexual
104749	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104750	male	male	Hispanic or Latino	0	0	Undergraduate	Gay
104751	female	female	White	0	0	Undergraduate	Missing
104752	female	Non-binary/third gender	Asian	0	0	Undergraduate	Other LGBTQ+
104753	male	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
104754	female	female	White	0	0	Undergraduate	Heterosexual
104755	male	male		0	0	Undergraduate	Heterosexual
104756	female	female		0	0	Undergraduate	Heterosexual
104757	female	female	White	0	0	Undergraduate	Missing
104758	female	female		0	0	Undergraduate	Heterosexual
104759	male	male		0	0	Graduate	Heterosexual
104760	male	male	White	0	0	Undergraduate	Gay
104761	female	female	White	0	0	Undergraduate	Heterosexual
104762	male	male	White	0	0	Undergraduate	Heterosexual
104763	male	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
104764	male	male	Hispanic or Latino	0	0	Undergraduate	Missing
104765	female	female	White	0	0	Some College	Heterosexual
104766	male	male	White	0	0	Undergraduate	Heterosexual
104767	male	male	White	0	0	Undergraduate	Heterosexual
104768	male	male	White	0	0	Undergraduate	Heterosexual
104769	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104770	female	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
104771	female	Non-binary/third gender	White	0	0	PhD	Heterosexual
104772	female	female	Asian	0	0	Graduate	Heterosexual
104773	female	female	Asian	0	0	Graduate	Missing
104774	female	female	Asian	0	0	Undergraduate	Missing
104775	male	male	Asian	0	0	Graduate	Missing
104776	female	female	White	0	0	High School	Heterosexual
104777	female	female	White	0	0	Undergraduate	Heterosexual
104778	female	female	White	0	0	Undergraduate	Heterosexual
104779	male	male	White	0	0	High School	Missing
104780	male	male	Two or More Races	0	0	PhD	Heterosexual
104781	female	female	White	0	1	Some College	Lesbian
104782	female	female		0	0	Undergraduate	Missing
104783	male	male	Asian	1	0	Undergraduate	Heterosexual
104784	female	female	White	0	0	Undergraduate	Heterosexual
104785	female	female	White	1	0	Undergraduate	Other LGBTQ+
104786	male	Prefer not to say	Asian	0	0	Undergraduate	Missing
104787	male	male	Asian	0	0	Undergraduate	Heterosexual
104788	male	male	White	0	0	Undergraduate	Heterosexual
104789	male	male	White	0	0	Some College	Heterosexual
104790	male	male	White	0	0	Undergraduate	Heterosexual
104791	male	male		1	0	Undergraduate	Heterosexual
104792	male	male	White	0	0	Undergraduate	Heterosexual
104793	female	female	White	0	0	Undergraduate	Missing
104794	female	female	White	0	0	Undergraduate	Heterosexual
104795	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104796	male	male	Asian	0	0	Undergraduate	Heterosexual
104797	female	female	White	0	0	Graduate	Heterosexual
104798	male	male	Black or African American	0	0	Undergraduate	Gay
104799	female	female	Asian	0	0	Undergraduate	Heterosexual
104800	female	female	White	0	0	Undergraduate	Heterosexual
104801	male	male	White	0	0	Undergraduate	Heterosexual
104802	male	male	White	0	0	Undergraduate	Heterosexual
104803	female	female	Hispanic or Latino	0	0	Graduate	Heterosexual
104804	female	female		0	0	Undergraduate	Heterosexual
104805	female	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
104806	male	male	White	0	1	Undergraduate	Heterosexual
104807	male	Prefer not to say	White	0	0	Graduate	Heterosexual
104808	male	male	Asian	0	0	Undergraduate	Missing
104809	male	male	Asian	0	0	Undergraduate	Heterosexual
104810	male	male	White	0	0	Undergraduate	Heterosexual
104811	female	female	Asian	0	0	Undergraduate	Heterosexual
104812	male	male	Hispanic or Latino	0	0	Undergraduate	Gay
104813	female	female	Asian	0	1	Graduate	Heterosexual
104814	female	female	Asian	0	0	PhD	Heterosexual
104815	male	male	Asian	0	0	Undergraduate	Heterosexual
104816	female	female	Native Hawaiian or Other Pacific Islander	0	1	Undergraduate	Other LGBTQ+
104817	female	female	Asian	0	1	Undergraduate	Heterosexual
104818	female	female	Asian	0	0	High School	Missing
104819	female	female	White	0	0	Undergraduate	Heterosexual
104820	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104821	male	male	White	0	0	Undergraduate	Heterosexual
104822	female	female	Native Hawaiian or Other Pacific Islander	0	0	Undergraduate	Heterosexual
104823	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104824	male	Prefer not to say	White	0	0	Undergraduate	Bisexual
104825	female	female	Asian	0	0	Undergraduate	Heterosexual
104826	female	female	White	0	0	Undergraduate	Heterosexual
104827	male	male	White	0	0	Undergraduate	Missing
104828	female	female	White	0	0	Undergraduate	Bisexual
104829	male	male	White	0	0	Undergraduate	Heterosexual
104830	male	male	White	0	0	Undergraduate	Missing
104831	female	female	White	0	0	Undergraduate	Missing
104832	male	male	Asian	0	0	Undergraduate	Heterosexual
104833	male	Prefer to self-describe	White	0	0	Undergraduate	Bisexual
104834	female	female	White	0	0	Graduate	Other LGBTQ+
104835	male	male	White	0	0	Undergraduate	Missing
104836	male	male	Asian	0	0	Undergraduate	Missing
104837	male	male	White	0	1	Undergraduate	Heterosexual
104838	female	female	White	0	0	Undergraduate	Heterosexual
104839	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104840	female	female	White	0	0	Undergraduate	Heterosexual
104841	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104842	male	male	White	0	0	Undergraduate	Missing
104843	male	male	White	0	0	Undergraduate	Heterosexual
104844	male	male	White	0	0	Undergraduate	Gay
104845	male	Prefer not to say	Asian	1	0	Undergraduate	Heterosexual
104846	female	female	Asian	0	0	Undergraduate	Heterosexual
104847	female	female	White	0	0	High School	Heterosexual
104848	female	female	American Indian or Alaska Native	0	0	Undergraduate	Heterosexual
104849	male	male	Asian	0	0	Undergraduate	Heterosexual
104850	female	female	White	0	0	Undergraduate	Heterosexual
104851	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104852	male	male	Asian	0	0	Undergraduate	Heterosexual
104853	male	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
104854	male	male	White	1	0	Undergraduate	Missing
104855	female	female	Asian	0	0	Undergraduate	Heterosexual
104856	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104857	female	female	Asian	0	0	Undergraduate	Missing
104858	female	female		0	0	Some College	Heterosexual
104859	male	male		0	0	Undergraduate	Gay
104860	female	female	Black or African American	0	0	PhD	Heterosexual
104861	female	female	White	0	0	Undergraduate	Heterosexual
104862	female	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
104863	male	male	White	0	0	Undergraduate	Heterosexual
104864	male	male	Asian	1	0	Graduate	Heterosexual
104865	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104866	male	male	Asian	0	0	Undergraduate	Heterosexual
104867	female	female	Asian	0	0	Undergraduate	Heterosexual
104868	female	female	Asian	0	0	Undergraduate	Missing
104869	male	male	White	0	0	Undergraduate	Heterosexual
104870	male	male	White	0	0	Undergraduate	Heterosexual
104871	female	Prefer to self-describe	Hispanic or Latino	0	0	Undergraduate	Bisexual
104872	male	male	White	0	1	Undergraduate	Heterosexual
104873	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104874	male	male	White	0	0	Graduate	Heterosexual
104875	female	female	White	0	0	Undergraduate	Heterosexual
104876	male	male	White	0	0	Some College	Missing
104877	female	female	White	0	0	Undergraduate	Heterosexual
104878	male	male	Asian	0	0	Undergraduate	Heterosexual
104879	male	male	Asian	0	0	Undergraduate	Heterosexual
104880	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104881	female	female	Two or More Races	0	0	Undergraduate	Heterosexual
104882	male	male	White	0	0	Undergraduate	Heterosexual
104883	male	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
104884	male	male	White	0	0	Undergraduate	Heterosexual
104885	male	male	White	0	0	Undergraduate	Heterosexual
104886	male	male	White	0	0	Undergraduate	Missing
104887	male	male	White	0	0	Undergraduate	Heterosexual
104888	female	female	Hispanic or Latino	0	0	Some College	Heterosexual
104889	male	male	White	0	0	Undergraduate	Gay
104890	female	Prefer not to say	Black or African American	0	0	PhD	Heterosexual
104891	female	female	Asian	0	0	Undergraduate	Heterosexual
104892	female	female	White	0	0	Undergraduate	Missing
104893	male	male	Asian	0	0	Undergraduate	Heterosexual
104894	female	female		0	1	Graduate	Heterosexual
104895	male	male		0	0	Undergraduate	Heterosexual
104896	female	female	White	0	0	Undergraduate	Heterosexual
